13117104.9606863	0.003007908121218
15370070.6122543	0.003009240151065
18010000.7839932	0.003009592907348
21103359.6671202	0.003022583667668
24728027.1989579	0.003045684831216
28975259.8068591	0.003076368797187
33951987.9252789	0.003115478099181
39783508.1294215	0.00315964260279
46616637.6639564	0.003208862308014
54623410.7867802	0.003261452147647
64005409.98881	0.003315727054485
74998841.1347454	0.00336915942772
87880480.2990585	0.003422591800956
102974642.017706	0.003474339106987
121339394.071381	0.003525223020537
141385876.611394	0.003561628091752
165670009.777744	0.003598695820695
194125133.270532	0.003622021659871
227467647.390481	0.003626916403236
266536999.808541	0.00362726915952
312316819.916741	0.003627621915803
365959683.169591	0.003627974672086
428816128.895295	0.00362832742837
502468662.143675	0.003628680184653
588771595.618087	0.003629032940936
689897734.771661	0.00362938569722
808393081.434936	0.003629738453503
933689487.143054	0.003630059141033
