21720387.8978188	0.002688161965014
25451034.8674957	0.002629537369129
29822449.7128584	0.002567542638833
34944689.3419577	0.002513973244562
40946713.799954	0.002462931451098
47979633.0311692	0.002414417258441
56220511.2979848	0.002388940011954
65876825.0385222	0.00236270871713
77191686.3963423	0.00234027305542
90449963.9323378	0.002316409318489
105985454.616896	0.002309179272351
124189287.667965	0.002309532028634
145519771.814215	0.002318310120942
170513933.90288	0.002339726217286
199801039.353991	0.00237883551928
234118434.858659	0.002426370157299
274330112.185041	0.002487385332956
321448460.463573	0.002550085575818
376659754.597789	0.002617841020295
441354021.509594	0.002680541263157
517160036.146416	0.00273313110279
605986328.327013	0.002773082938387
710069232.834711	0.002803766904358
832029192.490935	0.002818442731882
947240933.220577	0.00282647507535
