0.10751024655189714	49.194032952794515
0.12412220569311794	43.07881316451233
0.14329704739353782	38.2702838064282
0.1654355942497849	33.835875553480086
0.19099151582276622	30.155290507237726
0.2204952282590502	26.87507063733643
0.254555026704187	24.028344880208554
0.29387245724443345	21.620930883031473
0.3392647426686684	19.392632858323765
0.3916648675816111	17.477583250225653
0.45216104377720834	15.701380521372956
0.5219934750768535	14.218856124996496
0.6026127619786327	12.85574970775704
0.6956811827997261	11.641909781419601
0.8031232304349814	10.542680624602816
0.9271503430049106	9.593124666644453
1.0703310848928493	8.729093116509851
1.2356196177795598	7.9555871311839965
1.4264289107652384	7.26222030095391
1.6466887317819485	6.66114394600916
1.9009711787109627	6.0903194615859775
2.194493384410003	5.6041224745741935
2.533337311029002	5.156739134641237
2.924483162985501	4.760261940537721
3.376001210144066	4.408335958664243
3.8972598101984905	4.066149453816022
4.499014108983445	3.7449341816548585
5.193455376121792	3.529202245591849
5.995158106398078	3.3050564890634817
6.920617992784261	3.0951466183454057
7.989003859085053	2.8862417652554178
9.221900377916494	2.7573240890389203
10.645265224547133	2.607914825624746
12.288328422701563	2.465813222266541
14.184347142253076	2.388020417736553
16.373109572973583	2.297944868825997
18.89923359383055	2.2349526333620715
21.814526356029507	2.204003780010279
25.180382875031036	2.134470680871452
29.06477742955284	2.0970785752943164
33.54879678988913	2.047212495295949
38.72459607775466	1.998532172456945
44.69849364437009	1.9603859497822214
51.59380521168104	1.9260434970780886
59.55389141811053	1.8742441609384302
68.74229839396173	1.8209254668238657
79.3473957279078	1.7804691884514594
91.59135711738989	1.7133103240309826
105.72466331941258	1.648684675629915
122.04033829182195	1.5763871328165246
140.86918042662887	1.5339915134533717
162.60629895646454	1.4769163005535382
187.70653965542832	1.386803761084981
219.27365840742755	1.3435783475355998
250.1069008414034	1.2800590514781738
288.70310049406123	1.2258839451141137
333.2426978880573	1.1978272542073491
384.681053139644	1.1273138671441933
444.0175185317761	1.1147870619708666
512.5409908139143	1.0640863104043337
591.6291796554652	1.0249861674946672
682.9203270137227	0.9879541319641226
788.2950131077529	0.9542405184809284
909.8931051563536	0.9410265248472571
1050.278023011696	0.9142561037475326
1212.2636442566852	0.9112531214997244
1399.2792393784162	0.8924325333479652
1615.1620304239918	0.8693570583161947
1864.2854765690427	0.8628165870663951
2151.7902924453433	0.8654977344402202
2483.6106592824726	0.8723597155805205
2866.6086373740236	0.8778719988806811
3308.73577511228	0.874056772858518
3818.9107072141387	0.8875816468288678
4407.754122214379	0.9008357790970147
5087.505454970265	0.9036350686790391
5872.014783198942	0.9122561839885724
6777.597391062816	0.9138730543391609
7821.880946231918	0.9764481322461235
9027.628348306453	1.0096805797382136
10419.274038969204	1.042376843269824
12025.484100228743	1.074413444645434
13879.977984112547	1.0794759137695726
16020.508801331267	1.0828303161474326
18491.782603486026	1.0666985459660625
21343.835307006375	1.062062680993082
24636.019506350494	1.051828707986606
28435.690705603658	1.0478155110651806
32822.62338765093	1.0234447461188119
37885.01044372448	1.01845416623584
43727.927608481856	1.0167325372723997
50471.166897712144	1.0237022879789015
58256.27916227313	1.0122189716217378
67239.28100405235	1.0242740848335095
77606.95673294437	1.0399017589974306
89575.80726362887	1.039915112266746
103386.92007744739	1.0592742953600567
119324.43503104702	1.0935765412469025
137724.63788017008	1.1040097900092278
158967.0370745492	1.096871975163884
183486.3827110579	1.0880400558518772
211797.15239131678	1.0540508364153862
244487.03009709745	0.9973606543943283
282231.118702401	0.9285592900567614
325808.4336185672	0.8557979778310096
376156.93252843356	0.7429756276290561
424058.76049661	0.6205661911533948
461252.4545174314	0.5009088224066091
478377.4593586615	0.36575458329615196
514208.2019716767	0.2790600632869299
593567.410345512	0.2655466038509566
685078.6467289666	0.27196382559770793
790667.103052012	0.2843835504224145
912535.0317537643	0.2964214706343583
